File Version;BWSpec 3.27
Date;2017-08-22 14:46:06
title;ZEWN+LZX
model;BRC112P+BTC261E_512
c code;ZEWN+LZX
operator;
port1;0
baud1;3
pixel_start;0
pixel_end;1844
step;1
units;1
bkcolor;16777215
show_mode;5
data_mode;0
pixel_mode;0
intigration times;150
average number;1
spectrometer_type ;0
yaxis;1
yaxis_min;-0.200000000000045
yaxis_max;0.5
xaxis;0
xaxis_min;0
xaxis_max;1844
irrands_DispWLMin;0
irrands_DispWLMax;0
yaxis_min_6;0
yaxis_max_6;5
irradiance_unit;0
coefs_a0;0
coefs_a1;0
coefs_a2;0
coefs_a3;0
coefs_b0;0
coefs_b1;0
coefs_b2;0
coefs_b3;0
all_data_save;1
select_option;-1
interval_time;1
pixel_num;1845
sel_pixel_start;0
sel_pixel_end;1844
sel_pixel_delta;1
dark_compensate;0
dark_compensate_value_1;0
dark_compensate_value_2;0
dark_compensate_value_3;0
monitor pixel_0;0
monitor pixel_1;0
monitor pixel_2;0
monitor pixel_3;0
monitor pixel_4;0
monitor pixel_5;0
vertical_select_flag;0
vertical_line3;0
vertical_line4;0
vertical_line3_wv;0
vertical_line4_wv;0
vertical_line_flag;0
vertical_line_ratio;0
laser_wavelength;0
overlay_js;0
Relative Intensity Correction Flag;0
combined channel;1
Pixel;Wavelength;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Raw data #2;Dark Subtracted #2;%TR #2;Absorbance #2;Raw data #3;Dark Subtracted #3;%TR #3;Absorbance #3;Lamp FitCurve;Irradiance Ratio;Irradiance_1(W/cm^2/nm);Irradiance_2(W/cm^2/nm);Irradiance_3(W/cm^2/nm)
1069;777.10;2667.4400;20329.7200;20119.88;17452.4400;98.8119;0.0052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1070;777.46;2665.2800;20242.4800;20028.12;17362.8400;98.7805;0.0053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1071;777.83;2659.5200;20154.1600;19945.72;17286.2000;98.8085;0.0052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1072;778.19;2650.6000;20085.6800;19862.80;17212.2000;98.7217;0.0056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1073;778.55;2646.8400;19999.7600;19776.88;17130.0400;98.7156;0.0056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1074;778.91;2637.8800;19939.3600;19680.56;17042.6800;98.5042;0.0065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1075;779.27;2632.8400;19884.0800;19611.12;16978.2800;98.4177;0.0069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1076;779.64;2630.2800;19812.4000;19534.00;16903.7200;98.3797;0.0071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1077;780.00;2620.9200;19737.4800;19472.52;16851.6000;98.4520;0.0068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1078;780.36;2603.5600;19671.8000;19409.60;16806.0400;98.4638;0.0067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1079;780.72;2600.5200;19622.5200;19341.80;16741.2800;98.3508;0.0072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1080;781.08;2596.2800;19570.2800;19288.04;16691.7600;98.3372;0.0073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1081;781.45;2591.9600;19521.5600;19251.08;16659.1200;98.4023;0.0070;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1082;781.81;2587.5200;19490.2800;19203.84;16616.3200;98.3054;0.0074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1083;782.17;2582.8000;19466.6000;19157.16;16574.3600;98.1672;0.0080;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1084;782.53;2579.1200;19428.9200;19139.64;16560.5200;98.2832;0.0075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1085;782.89;2576.4000;19409.8000;19115.36;16538.9600;98.2509;0.0077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1086;783.25;2568.0800;19381.7200;19100.88;16532.8000;98.3297;0.0073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1087;783.62;2560.5600;19357.4800;19079.96;16519.4000;98.3478;0.0072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1088;783.98;2557.1200;19360.6800;19075.96;16518.8400;98.3056;0.0074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1089;784.34;2554.2400;19360.6000;19058.20;16503.9600;98.2007;0.0079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1090;784.70;2551.6000;19367.2400;19042.92;16491.3200;98.0713;0.0085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1091;785.06;2553.2000;19368.2800;19046.08;16492.8800;98.0839;0.0084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1092;785.42;2561.3600;19379.0800;19062.00;16500.6400;98.1146;0.0083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1093;785.78;2563.2000;19396.2800;19092.48;16529.2800;98.1952;0.0079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1094;786.14;2565.2000;19403.9200;19105.64;16540.4400;98.2286;0.0078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1095;786.50;2562.6400;19401.1600;19122.28;16559.6400;98.3438;0.0073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1096;786.86;2563.8400;19419.2400;19131.88;16568.0400;98.2951;0.0075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1097;787.22;2568.1200;19425.5600;19149.00;16580.8800;98.3594;0.0072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1098;787.58;2567.3200;19449.6400;19173.96;16606.6400;98.3670;0.0072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1099;787.95;2567.3200;19441.3200;19199.64;16632.3200;98.5677;0.0063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1100;788.31;2570.4400;19440.9600;19205.04;16634.6000;98.6016;0.0061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1101;788.67;2572.9200;19436.8000;19216.64;16643.7200;98.6945;0.0057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1102;789.03;2578.6000;19451.7600;19227.80;16649.2000;98.6727;0.0058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1103;789.39;2582.0400;19461.2000;19234.24;16652.2000;98.6554;0.0059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1104;789.75;2581.8000;19460.0000;19253.12;16671.3200;98.7743;0.0054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1105;790.11;2582.5200;19452.3200;19272.48;16689.9600;98.9340;0.0047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1106;790.47;2578.3600;19456.1600;19273.12;16694.7600;98.9155;0.0047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1107;790.83;2575.8000;19464.5600;19277.84;16702.0400;98.8944;0.0048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1108;791.19;2579.7200;19459.1600;19289.84;16710.1200;98.9969;0.0044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1109;791.55;2574.9200;19462.5200;19295.20;16720.2800;99.0092;0.0043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1110;791.91;2574.1200;19439.5600;19280.52;16706.4000;99.0570;0.0041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1111;792.26;2573.1600;19427.9200;19269.36;16696.2000;99.0593;0.0041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1112;792.62;2576.5200;19410.0800;19265.92;16689.4000;99.1436;0.0037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1113;792.98;2584.0400;19394.2400;19248.64;16664.6000;99.1339;0.0038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1114;793.34;2583.1600;19373.4000;19235.48;16652.3200;99.1786;0.0036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1115;793.70;2582.2800;19330.4000;19230.36;16648.0800;99.4027;0.0026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1116;794.06;2577.0800;19303.6000;19203.36;16626.2800;99.4007;0.0026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1117;794.42;2569.2400;19280.4800;19170.48;16601.2400;99.3418;0.0029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1118;794.78;2565.8800;19250.4800;19115.20;16549.3200;99.1892;0.0035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1119;795.14;2559.3200;19213.2000;19086.04;16526.7200;99.2365;0.0033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1120;795.50;2555.6400;19194.3200;19048.84;16493.2000;99.1257;0.0038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1121;795.86;2557.4000;19166.0000;19020.60;16463.2000;99.1245;0.0038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1122;796.22;2558.9200;19120.3200;18975.76;16416.8400;99.1271;0.0038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1123;796.57;2554.6800;19058.3200;18913.76;16359.0800;99.1241;0.0038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1124;796.93;2557.4800;19008.0000;18860.72;16303.2400;99.1047;0.0039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1125;797.29;2550.1200;18955.4000;18798.76;16248.6400;99.0452;0.0042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1126;797.65;2541.6400;18892.8400;18736.36;16194.7200;99.0430;0.0042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1127;798.01;2531.0000;18831.8800;18666.60;16135.6000;98.9861;0.0044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1128;798.37;2524.9200;18758.7200;18600.52;16075.6000;99.0255;0.0043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1129;798.72;2520.4400;18687.2000;18517.36;15996.9200;98.9494;0.0046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1130;799.08;2515.0000;18627.6000;18452.24;15937.2400;98.9117;0.0048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1131;799.44;2507.6400;18553.2800;18368.48;15860.8400;98.8483;0.0050;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1132;799.80;2505.8000;18465.6000;18281.76;15775.9600;98.8481;0.0050;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1133;800.16;2499.2400;18385.1600;18192.16;15692.9200;98.7851;0.0053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1134;800.51;2494.8400;18302.2800;18102.64;15607.8000;98.7371;0.0055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1135;800.87;2486.7600;18223.2000;18018.24;15531.4800;98.6975;0.0057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1136;801.23;2483.8000;18133.2400;17918.44;15434.6400;98.6274;0.0060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1137;801.59;2475.8000;18038.2800;17822.88;15347.0800;98.6159;0.0061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1138;801.95;2464.1200;17938.0400;17730.16;15266.0400;98.6566;0.0059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1139;802.30;2458.6000;17855.4800;17646.96;15188.3600;98.6457;0.0059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1140;802.66;2456.1200;17764.5600;17548.96;15092.8400;98.5916;0.0062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1141;803.02;2449.5600;17663.5200;17441.72;14992.1600;98.5421;0.0064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1142;803.38;2439.6400;17569.2000;17342.36;14902.7200;98.5007;0.0066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1143;803.73;2431.7200;17469.8400;17253.40;14821.6800;98.5607;0.0063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1144;804.09;2420.0400;17361.8400;17144.68;14724.6400;98.5466;0.0064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1145;804.45;2411.4800;17241.1200;17048.60;14637.1200;98.7018;0.0057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1146;804.80;2397.9600;17110.4000;16931.00;14533.0400;98.7806;0.0053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1147;805.16;2378.4400;17006.1600;16809.36;14430.9200;98.6546;0.0059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1148;805.52;2365.8000;16913.1200;16714.24;14348.4400;98.6329;0.0060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1149;805.87;2353.6400;16815.8400;16613.32;14259.6800;98.5997;0.0061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1150;806.23;2349.9600;16711.8400;16511.40;14161.4400;98.6044;0.0061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1151;806.59;2339.0800;16622.5600;16411.96;14072.8800;98.5256;0.0065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1152;806.94;2331.8000;16518.3200;16323.96;13992.1600;98.6300;0.0060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1153;807.30;2327.2400;16405.4000;16230.20;13902.9600;98.7555;0.0054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1154;807.66;2315.1600;16306.3600;16136.04;13820.8800;98.7827;0.0053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1155;808.01;2303.2400;16191.7200;16007.80;13704.5600;98.6757;0.0058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1156;808.37;2299.8000;16077.7200;15904.92;13605.1200;98.7458;0.0055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1157;808.73;2288.6800;15966.6000;15794.68;13506.0000;98.7431;0.0055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1158;809.08;2282.4000;15863.6400;15689.72;13407.3200;98.7194;0.0056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1159;809.44;2275.6000;15757.4800;15573.80;13298.2000;98.6376;0.0060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1160;809.79;2267.6800;15657.6000;15473.56;13205.8800;98.6255;0.0060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1161;810.15;2256.4800;15549.3600;15377.48;13121.0000;98.7070;0.0057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1162;810.51;2250.1600;15444.3200;15286.12;13035.9600;98.8010;0.0052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1163;810.86;2238.6400;15331.2000;15185.72;12947.0800;98.8888;0.0049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1164;811.22;2231.3600;15223.8800;15075.32;12843.9600;98.8566;0.0050;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1165;811.57;2219.3600;15118.3600;14965.88;12746.5200;98.8179;0.0052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1166;811.93;2219.1200;15023.5600;14872.80;12653.6800;98.8226;0.0051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1167;812.28;2219.3600;14912.6000;14774.48;12555.1200;98.9119;0.0048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1168;812.64;2210.4000;14816.3600;14670.48;12460.0800;98.8428;0.0051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1169;812.99;2208.7200;14718.0400;14582.48;12373.7600;98.9163;0.0047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1170;813.35;2205.0400;14628.4400;14476.72;12271.6800;98.7788;0.0053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1171;813.70;2202.7200;14537.8800;14380.88;12178.1600;98.7272;0.0056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1172;814.06;2203.2800;14445.8000;14289.12;12085.8400;98.7202;0.0056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1173;814.42;2207.0400;14347.8000;14192.64;11985.6000;98.7220;0.0056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1174;814.77;2197.3600;14249.8800;14097.40;11900.0400;98.7349;0.0055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1175;815.12;2185.0400;14151.4000;13999.08;11814.0400;98.7271;0.0056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1176;815.48;2178.7200;14056.0400;13911.80;11733.0800;98.7856;0.0053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1177;815.83;2173.1200;13956.3600;13812.12;11639.0000;98.7759;0.0053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1178;816.19;2167.0400;13876.6800;13709.24;11542.2000;98.5701;0.0063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1179;816.54;2160.0000;13769.8800;13612.36;11452.3600;98.6432;0.0059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1180;816.90;2151.6000;13674.8400;13529.32;11377.7200;98.7372;0.0055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1181;817.25;2142.5600;13588.0400;13440.28;11297.7200;98.7090;0.0056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1182;817.61;2135.7600;13494.7600;13358.12;11222.3600;98.7971;0.0053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1183;817.96;2119.4800;13399.2400;13268.72;11149.2400;98.8429;0.0051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1184;818.32;2109.1600;13302.5200;13184.48;11075.3200;98.9454;0.0046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1185;818.67;2102.9200;13199.5600;13100.64;10997.7200;99.1086;0.0039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1186;819.02;2097.0800;13112.4400;13019.20;10922.1200;99.1535;0.0037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1187;819.38;2090.0400;13023.0000;12921.28;10831.2400;99.0696;0.0041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1188;819.73;2083.7200;12938.2800;12834.48;10750.7600;99.0437;0.0042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1189;820.09;2074.5200;12845.1600;12750.96;10676.4400;99.1254;0.0038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1190;820.44;2065.4000;12764.8400;12674.08;10608.6800;99.1517;0.0037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1191;820.79;2049.3200;12669.4000;12593.92;10544.6000;99.2893;0.0031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1192;821.15;2038.3600;12588.9200;12513.60;10475.2400;99.2861;0.0031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1193;821.50;2032.4400;12484.7600;12431.36;10398.9200;99.4891;0.0022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1194;821.85;2023.4000;12398.0400;12336.24;10312.8400;99.4043;0.0026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1195;822.21;2010.4400;12311.0400;12252.56;10242.1200;99.4323;0.0025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1196;822.56;2000.2000;12223.6000;12178.48;10178.2800;99.5587;0.0019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1197;822.91;1988.0400;12135.5200;12099.68;10111.6400;99.6468;0.0015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1198;823.27;1973.4000;12043.2000;12014.32;10040.9200;99.7132;0.0012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1199;823.62;1968.6800;11953.6000;11927.60;9958.9200;99.7396;0.0011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1200;823.97;1969.0800;11880.0000;11859.36;9890.2800;99.7917;0.0009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1201;824.33;1962.4400;11800.8800;11773.28;9810.8400;99.7195;0.0012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1202;824.68;1953.8800;11725.9200;11692.56;9738.6800;99.6586;0.0015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1203;825.03;1944.6800;11643.4400;11619.92;9675.2400;99.7575;0.0011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1204;825.38;1941.8000;11572.0000;11548.24;9606.4400;99.7533;0.0011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1205;825.74;1944.6800;11505.0000;11470.56;9525.8800;99.6398;0.0016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1206;826.09;1942.0400;11425.3200;11399.68;9457.6400;99.7296;0.0012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1207;826.44;1933.1600;11356.6000;11334.88;9401.7200;99.7695;0.0010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1208;826.79;1927.7200;11284.4400;11260.04;9332.3200;99.7392;0.0011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1209;827.15;1921.0800;11204.5200;11183.96;9262.8800;99.7785;0.0010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1210;827.50;1914.5200;11133.2400;11107.08;9192.5600;99.7162;0.0012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1211;827.85;1909.6400;11060.7600;11029.88;9120.2400;99.6626;0.0015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
1212;828.20;1900.2800;11000.1200;10950.04;9049.7600;99.4497;0.0024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
